1stFlrSF,2ndFlrSF,3SsnPorch,BedroomAbvGr,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,Electrical,EnclosedPorch,ExterCond,ExterQual,Fence,FireplaceQu,Fireplaces,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageYrBlt,GrLivArea,HalfBath,HeatingQC,KitchenAbvGr,KitchenQual,LandSlope,LotArea,LotFrontage,LotShape,LowQualFinSF,MSSubClass,MasVnrArea,MiscVal,MoSold,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,PoolQC,ScreenPorch,TotRmsAbvGrd,TotalBsmtSF,WoodDeckSF,YrSold,Num_Bathrooms,ExtStructSF,HouseSF,YearRemodAgg,Alley_Grvl,Alley_None,Alley_Pave,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,CentralAir_N,CentralAir_Y,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,MiscFeature_Gar2,MiscFeature_None,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial
1060,0,0,3,4,2,188.0,668.0,5,0,1.0,0.0,4,204.0,4,0,2,3,2,5,1,1,6,270.0,1.0,5,3,5,1968.0,1060,0,0,1,2,0,8246,68.0,0,0,20,0.0,0,5,90,7,4,2,0,3,0,6,1060.0,406,2010,2.0,496,2390.0,1984.5,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1600,0,0,3,4,3,0.0,0.0,6,6,0.0,0.0,2,1566.0,4,0,4,2,4,2,1,2,6,890.0,3.0,5,2,5,2007.0,1600,0,0,1,2,0,14230,110.0,3,0,20,640.0,0,7,56,4,7,2,0,3,0,7,1566.0,0,2009,2.0,56,4056.0,2007.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
900,0,0,3,4,2,234.0,486.0,1,5,0.0,1.0,4,180.0,4,0,4,3,4,3,0,1,6,576.0,2.0,5,3,5,2005.0,900,0,4,1,2,0,7200,60.0,3,0,20,0.0,0,5,32,6,4,2,0,3,0,5,900.0,222,2010,1.5,254,2376.0,1975.5,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1704,0,0,3,4,3,1218.0,0.0,2,6,1.0,0.0,0,486.0,4,0,4,2,4,2,1,2,6,772.0,3.0,5,2,5,2008.0,1704,0,0,1,2,0,11478,98.0,3,0,20,200.0,0,5,50,4,7,2,0,3,0,7,1704.0,0,2010,3.0,50,4180.0,2007.5,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1600,0,0,2,4,1,1277.0,0.0,1,6,1.0,0.0,4,207.0,4,0,4,3,4,2,2,1,6,319.0,1.0,5,2,5,1957.0,1600,0,4,1,3,0,16321,47.0,0,0,20,0.0,0,12,258,5,4,2,0,3,0,6,1484.0,288,2006,2.0,546,3403.0,1977.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
520,0,0,1,4,3,0.0,0.0,6,6,0.0,0.0,4,520.0,4,87,4,3,4,3,0,1,6,240.0,1.0,5,3,1,1920.0,520,0,1,1,1,0,6324,60.0,0,0,30,0.0,0,5,0,5,3,2,0,3,0,4,520.0,49,2008,1.0,136,1280.0,1938.5,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
649,668,0,3,4,3,0.0,0.0,6,6,0.0,0.0,4,649.0,4,172,1,3,2,3,0,1,6,250.0,1.0,1,3,5,1920.0,1317,0,4,1,3,0,8500,50.0,3,0,70,0.0,0,7,54,3,3,0,0,3,0,6,649.0,0,2008,1.0,226,2216.0,1935.0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1228,0,0,3,4,3,0.0,0.0,6,6,0.0,0.0,4,1228.0,4,0,4,3,2,3,0,1,6,271.0,1.0,5,3,5,1966.0,1228,1,2,1,2,0,8544,68.0,0,0,20,0.0,0,6,65,5,4,2,0,3,0,6,1228.0,0,2008,1.5,65,2727.0,1986.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1234,0,0,3,4,0,0.0,0.0,6,6,0.0,0.0,0,1234.0,4,0,4,2,4,3,0,2,6,484.0,2.0,5,2,5,2007.0,1234,0,0,1,2,0,11049,85.0,3,0,20,0.0,0,1,30,4,7,2,0,3,0,7,1234.0,0,2008,2.0,30,2952.0,2007.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1700,0,0,4,4,3,1018.0,0.0,5,6,0.0,1.0,4,380.0,4,0,4,3,4,2,1,1,6,447.0,2.0,5,2,5,1959.0,1700,1,2,1,2,0,10552,70.0,0,0,20,0.0,0,4,38,4,4,2,0,3,0,6,1398.0,0,2010,2.0,38,3545.0,1959.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1561,0,0,2,4,3,1153.0,0.0,2,6,1.0,0.0,0,408.0,4,0,4,0,4,2,1,2,6,556.0,2.0,5,0,5,2005.0,1561,0,0,1,0,0,7313,60.0,3,0,120,246.0,0,8,47,4,8,2,0,3,0,6,1561.0,203,2007,3.0,250,3678.0,2005.0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1132,1320,0,4,4,0,0.0,0.0,6,6,0.0,0.0,0,1117.0,4,0,4,2,4,2,1,3,6,691.0,3.0,5,0,5,2004.0,2452,1,0,1,2,0,13418,108.0,3,0,60,132.0,0,9,32,4,7,2,0,3,0,9,1117.0,113,2006,3.5,145,4260.0,2004.5,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1097,0,0,3,4,3,0.0,0.0,6,6,0.0,0.0,2,1097.0,4,0,4,3,4,3,0,1,6,672.0,2.0,5,3,5,1995.0,1097,1,0,1,3,0,10859,112.0,3,0,20,0.0,0,6,64,4,4,2,0,3,0,6,1097.0,392,2009,1.5,456,2866.0,1994.5,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1297,0,0,3,4,3,1213.0,0.0,5,6,0.0,1.0,4,84.0,4,0,4,3,4,5,1,1,6,498.0,2.0,5,0,5,1954.0,1297,0,2,1,3,0,8532,74.0,3,0,20,650.0,0,10,0,5,4,2,0,3,0,5,1297.0,0,2009,1.5,0,3092.0,1972.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1057,0,0,3,4,3,731.0,0.0,2,6,1.0,0.0,4,326.0,4,0,2,3,4,3,0,1,6,246.0,1.0,5,3,5,1953.0,1057,0,4,1,2,0,7922,68.0,3,0,20,0.0,0,1,52,6,4,2,0,3,0,5,1057.0,0,2010,2.0,52,2360.0,1980.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1152,0,0,2,2,4,0.0,0.0,4,4,0.0,0.0,3,0.0,2,0,4,3,4,3,0,2,6,0.0,0.0,3,1,3,0.0,1152,0,4,2,1,0,6040,65.0,3,0,90,0.0,0,6,0,4,3,0,0,3,0,6,0.0,0,2008,2.0,0,1152.0,1955.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1324,0,0,3,4,3,643.0,0.0,5,6,0.0,0.0,4,445.0,4,0,4,3,1,5,1,2,6,440.0,2.0,5,2,5,1965.0,1324,0,0,1,3,0,8658,84.0,3,0,20,101.0,0,12,138,4,5,2,0,3,0,6,1088.0,0,2006,2.0,138,2852.0,1965.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1328,0,0,2,4,1,967.0,0.0,1,6,0.0,1.0,4,383.0,4,0,2,3,4,2,2,1,6,308.0,1.0,5,2,5,1959.0,1328,1,2,1,3,0,16905,115.0,3,0,20,0.0,0,7,104,5,4,1,0,3,0,5,1350.0,0,2007,2.0,104,2986.0,1959.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
884,0,0,2,4,0,747.0,93.0,0,3,1.0,0.0,2,0.0,4,0,4,3,2,3,0,1,6,504.0,2.0,2,2,5,1983.0,884,0,2,1,2,0,9180,68.0,0,0,85,0.0,0,12,0,6,4,2,0,3,0,5,840.0,240,2007,2.0,240,2228.0,1983.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
938,0,0,3,4,0,280.0,491.0,3,1,1.0,0.0,2,167.0,4,0,4,3,2,3,0,1,6,308.0,1.0,5,3,5,1977.0,938,0,4,1,3,0,9200,68.0,0,0,20,0.0,0,7,0,5,4,2,0,3,0,5,938.0,145,2008,2.0,145,2184.0,1977.5,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1150,0,0,3,4,3,179.0,506.0,0,1,1.0,0.0,4,465.0,0,0,4,3,4,3,0,1,6,300.0,1.0,5,2,5,1959.0,1150,0,0,1,3,0,7945,70.0,3,0,20,0.0,0,5,0,5,4,2,0,3,0,6,1150.0,0,2006,2.0,0,2600.0,1959.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1752,0,0,2,4,3,456.0,0.0,2,6,1.0,0.0,0,1296.0,4,0,4,0,4,2,1,2,6,576.0,2.0,5,2,5,2005.0,1752,0,0,1,0,0,7658,61.0,3,0,120,412.0,0,2,82,4,8,2,0,3,0,6,1752.0,196,2010,3.0,278,4080.0,2005.0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1518,631,0,1,4,3,1351.0,0.0,2,6,1.0,0.0,0,83.0,4,0,4,2,4,0,1,1,6,670.0,2.0,5,2,5,2003.0,2149,1,0,1,2,0,12822,48.0,0,0,50,0.0,0,8,43,4,6,2,0,3,198,6,1434.0,168,2009,2.5,409,4253.0,2003.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1656,0,0,3,4,0,24.0,0.0,2,6,0.0,0.0,2,1632.0,4,0,4,2,4,3,0,2,6,826.0,3.0,5,2,5,2006.0,1656,0,0,1,2,0,11096,84.0,3,0,20,0.0,0,7,146,4,7,2,0,3,0,7,1656.0,0,2007,2.0,146,4138.0,2006.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
736,716,0,2,4,3,0.0,0.0,6,6,0.0,0.0,4,736.0,4,102,4,3,4,3,0,2,6,0.0,0.0,3,1,3,0.0,1452,0,2,3,3,0,4456,33.0,3,0,190,0.0,0,6,0,4,3,0,0,3,0,8,736.0,0,2009,2.0,102,2188.0,1964.0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
955,0,0,3,4,3,763.0,0.0,1,6,1.0,0.0,4,192.0,4,0,4,3,2,3,0,1,6,386.0,1.0,5,3,5,1966.0,955,0,0,1,3,0,7742,66.0,3,0,20,0.0,0,1,0,6,4,2,0,3,0,6,955.0,0,2007,2.0,0,2296.0,1966.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
794,676,0,3,4,0,182.0,0.0,2,6,0.0,1.0,2,612.0,4,0,4,3,4,3,0,2,6,388.0,2.0,5,0,5,1997.0,1470,0,2,1,3,0,13869,68.0,1,0,60,0.0,0,7,75,5,5,2,0,3,0,6,794.0,0,2007,2.5,75,2652.0,1997.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
816,0,0,3,4,3,0.0,0.0,6,6,0.0,0.0,4,816.0,4,0,4,3,2,2,1,1,6,528.0,2.0,5,3,5,1985.0,1176,0,4,1,3,0,6240,52.0,3,360,50,0.0,400,9,0,5,5,2,0,3,0,6,816.0,112,2006,1.0,112,2520.0,1942.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
816,0,0,2,4,1,104.0,712.0,3,2,1.0,0.0,2,0.0,4,0,4,1,4,3,0,1,6,516.0,2.0,5,3,5,1963.0,816,0,4,1,3,1,8472,110.0,1,0,90,0.0,0,5,0,4,4,2,0,3,0,5,816.0,106,2010,2.0,106,2148.0,1963.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
