1stFlrSF,2ndFlrSF,3SsnPorch,Alley,BedroomAbvGr,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,Condition1,Condition2,Electrical,EnclosedPorch,ExtStructSF,ExterCond,ExterQual,Exterior1st,Fence,FireplaceQu,Fireplaces,Foundation,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageType,GarageYrBlt,GrLivArea,HalfBath,Heating,HeatingQC,HouseSF,HouseStyle,KitchenAbvGr,KitchenQual,LandSlope,LotArea,LotFrontage,LotShape,LowQualFinSF,MasVnrArea,MasVnrType,MiscFeature,MiscVal,MoSold,Neighborhood,Num_Bathrooms,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,PoolQC,RoofMatl,ScreenPorch,Street,TotRmsAbvGrd,TotalBsmtSF,WoodDeckSF,YrSold,YearRemodAgg
1370,0,0,None,2,1,2,24.0,0.0,2,6,0.0,0.0,2,1346.0,Y,Norm,Norm,4,0,169,4,2,VinylSd,4,2,1,PConc,2,6,484.0,2.0,5,2,5,Attchd,2006.0,1370,0,GasA,0,3224.0,1Story,1,2,0,6442,44.0,0,0,178.0,Stone,None,0,10,NridgHt,2.0,49,4,7,2,0,3,CompShg,0,Pave,6,1370.0,120,2007,2006.0
902,808,0,None,3,4,3,0.0,0.0,6,6,0.0,0.0,4,576.0,Y,RRAn,Feedr,4,64,87,4,3,Stucco,0,3,0,BrkTil,2,6,480.0,2.0,5,3,5,Detchd,1990.0,1710,0,GasA,2,2766.0,2Story,1,3,0,10300,50.0,0,0,0.0,None,None,0,4,OldTown,2.0,11,5,6,2,0,3,CompShg,0,Pave,9,576.0,12,2010,1935.5
1057,977,0,None,3,4,3,739.0,0.0,2,6,1.0,0.0,2,318.0,Y,Norm,Norm,4,0,612,4,3,VinylSd,0,3,0,PConc,2,6,645.0,2.0,5,2,5,Attchd,1998.0,2034,1,GasA,0,3736.0,2Story,1,2,0,9375,70.0,3,0,573.0,BrkFace,None,0,2,CollgCr,3.5,36,4,6,2,0,3,CompShg,0,Pave,8,1057.0,576,2009,1997.5
1143,1330,0,None,4,4,0,0.0,0.0,6,6,0.0,0.0,0,1143.0,Y,Norm,Norm,4,0,343,4,2,VinylSd,4,2,1,PConc,2,6,852.0,3.0,5,2,5,BuiltIn,2004.0,2473,1,GasA,0,4468.0,2Story,1,2,0,9591,76.0,3,0,344.0,BrkFace,None,0,10,NridgHt,2.5,151,4,7,2,0,3,CompShg,0,Pave,9,1143.0,192,2007,2004.5
2207,0,0,None,3,4,1,912.0,0.0,2,6,1.0,0.0,2,1035.0,Y,PosA,Norm,4,0,301,4,3,Plywood,4,2,1,CBlock,2,2,576.0,2.0,5,2,5,Attchd,1970.0,2207,0,GasA,4,4730.0,1Story,1,3,0,19900,73.0,3,0,287.0,BrkFace,None,0,7,NAmes,3.0,0,4,6,2,0,3,CompShg,0,Pave,7,1947.0,301,2010,1979.5
1479,0,0,None,3,4,0,1013.0,0.0,2,6,1.0,0.0,2,440.0,Y,Norm,Norm,4,0,173,4,2,VinylSd,4,3,0,PConc,2,6,558.0,2.0,5,2,5,Attchd,2003.0,1479,0,GasA,0,3490.0,1Story,1,2,0,10665,72.0,0,0,167.0,BrkFace,None,0,6,CollgCr,3.0,29,4,6,2,0,3,CompShg,0,Pave,7,1453.0,144,2007,2003.0
747,0,0,None,2,4,3,0.0,0.0,6,6,0.0,0.0,4,747.0,Y,Artery,Norm,4,0,0,2,3,MetalSd,4,3,0,CBlock,1,6,220.0,1.0,5,3,5,Attchd,1945.0,747,0,GasA,4,1714.0,1Story,1,3,0,4608,47.0,3,0,0.0,None,None,0,6,OldTown,1.0,0,5,3,2,0,3,CompShg,0,Pave,4,747.0,0,2010,1947.5
1304,983,0,None,3,4,3,603.0,0.0,1,6,0.0,0.0,4,701.0,Y,Norm,Norm,4,114,135,4,2,BrkFace,4,5,1,CBlock,2,6,667.0,2.0,5,0,5,Attchd,1953.0,2287,0,GasW,4,4258.0,1.5Fin,1,3,0,15593,81.0,3,0,0.0,None,None,0,7,ClearCr,2.0,21,3,6,2,0,3,CompShg,0,Pave,7,1304.0,0,2006,1953.0
2223,0,0,None,3,4,1,1880.0,0.0,0,6,1.0,0.0,2,343.0,Y,Norm,Norm,4,0,300,2,3,Plywood,4,2,2,CBlock,2,6,516.0,2.0,5,0,5,Attchd,1973.0,2223,0,GasA,0,4962.0,1Story,1,3,0,13651,95.0,0,0,1115.0,BrkFace,None,0,2,NAmes,3.0,0,5,6,2,0,3,CompShg,0,Pave,8,2223.0,300,2007,1973.0
845,0,0,None,2,4,3,565.0,0.0,0,6,1.0,0.0,4,280.0,Y,Norm,Norm,4,0,0,4,3,HdBoard,4,3,0,CBlock,1,6,360.0,2.0,5,3,5,Detchd,1987.0,845,0,GasA,4,2050.0,1Story,1,3,0,7599,69.0,3,0,0.0,None,None,0,6,Mitchel,2.0,0,5,3,2,0,3,CompShg,0,Pave,4,845.0,0,2007,1994.0
885,833,0,None,3,4,3,0.0,0.0,6,6,0.0,0.0,2,832.0,Y,Norm,Norm,4,0,385,4,3,VinylSd,4,5,1,PConc,2,6,427.0,2.0,5,0,5,Attchd,1998.0,1718,1,GasA,2,2977.0,2Story,1,3,0,10141,74.0,0,0,40.0,BrkFace,None,0,12,Gilbert,2.5,94,4,6,2,0,3,CompShg,291,Pave,7,832.0,0,2009,1998.0
1086,0,0,None,3,4,3,320.0,362.0,0,1,1.0,0.0,4,404.0,Y,Norm,Norm,4,0,0,4,3,Wd Sdng,1,3,0,CBlock,1,6,490.0,2.0,5,3,5,Attchd,1989.0,1086,0,GasA,2,2662.0,1Story,1,3,0,10200,85.0,3,0,104.0,BrkFace,None,0,5,NAmes,2.0,0,6,4,2,0,3,CompShg,0,Pave,6,1086.0,0,2010,1978.5
840,765,0,None,3,4,3,0.0,0.0,6,6,0.0,0.0,1,840.0,N,Norm,Norm,4,202,202,2,2,VinylSd,4,3,0,CBlock,2,6,379.0,1.0,5,3,5,Detchd,1915.0,1605,0,GasA,2,2824.0,2Story,2,3,0,5790,60.0,3,0,0.0,None,None,0,5,OldTown,2.0,0,5,2,2,0,3,CompShg,0,Pave,8,840.0,0,2010,1932.5
526,462,0,None,2,4,1,462.0,0.0,2,6,1.0,0.0,2,0.0,Y,Norm,Norm,4,0,221,4,3,CemntBd,1,3,0,CBlock,1,6,297.0,1.0,5,3,5,BuiltIn,1973.0,988,0,GasA,4,1747.0,SLvl,1,3,0,1596,21.0,3,0,0.0,None,None,0,11,MeadowV,2.0,101,4,3,2,0,3,CompShg,0,Pave,5,462.0,120,2009,1973.0
952,0,0,None,2,4,3,228.0,0.0,0,6,0.0,0.0,4,724.0,Y,Norm,Norm,0,0,0,4,3,VinylSd,4,3,0,CBlock,1,6,283.0,1.0,5,3,5,Detchd,1956.0,952,0,GasA,0,2187.0,1Story,1,3,0,8475,73.0,0,0,0.0,None,None,0,4,NAmes,1.0,0,6,3,2,0,3,CompShg,0,Pave,4,952.0,0,2008,1956.0
1072,213,0,None,2,4,3,336.0,41.0,1,2,1.0,0.0,4,295.0,Y,Norm,Norm,4,0,0,4,3,Wd Sdng,2,3,0,CBlock,1,2,240.0,1.0,5,3,5,Detchd,1948.0,1285,0,GasA,4,2197.0,1.5Fin,1,3,0,8635,50.0,3,0,0.0,None,None,0,1,BrkSide,2.0,0,4,4,2,0,3,CompShg,0,Pave,6,672.0,0,2008,1974.5
1768,0,0,None,4,4,3,0.0,0.0,6,6,0.0,0.0,4,1768.0,N,Norm,Norm,4,0,0,4,3,HdBoard,4,3,0,CBlock,2,6,0.0,0.0,3,1,3,None,0.0,1768,0,GasA,4,3536.0,1Story,2,3,0,10778,72.0,3,0,0.0,None,None,0,4,Sawyer,2.0,0,4,3,2,0,3,CompShg,0,Pave,8,1768.0,0,2010,1968.0
682,548,0,Grvl,2,4,3,0.0,0.0,6,6,0.0,0.0,4,440.0,Y,Norm,Norm,4,128,202,4,3,Wd Sdng,2,3,0,PConc,1,6,440.0,2.0,5,3,5,Detchd,1966.0,1230,1,GasA,2,2110.0,2Story,1,3,0,10440,60.0,3,0,0.0,None,None,0,5,OldTown,1.5,0,5,4,2,0,3,CompShg,0,Pave,5,440.0,74,2009,1945.5
1182,960,0,None,4,4,3,448.0,0.0,5,6,0.0,0.0,2,448.0,Y,Norm,Norm,4,0,324,2,3,VinylSd,4,2,1,CBlock,2,6,509.0,1.0,5,0,5,Attchd,1968.0,2142,1,GasA,4,3547.0,2Story,1,2,0,13000,100.0,3,0,576.0,BrkFace,None,0,6,NAmes,2.5,72,5,5,2,0,3,CompShg,252,Pave,8,896.0,0,2009,1968.0
1337,0,0,None,2,1,3,1201.0,0.0,2,6,1.0,0.0,0,36.0,Y,Norm,Norm,4,0,199,2,3,VinylSd,4,3,0,PConc,2,6,405.0,2.0,5,0,5,Attchd,1998.0,1337,0,GasA,0,2979.0,1Story,1,3,0,4500,32.0,3,0,443.0,BrkFace,None,0,3,Mitchel,3.0,199,4,5,2,0,3,CompShg,0,Pave,5,1237.0,0,2006,1998.0
1563,0,0,None,3,4,3,33.0,0.0,2,6,0.0,0.0,2,1530.0,Y,Norm,Norm,4,0,243,4,3,VinylSd,4,2,1,PConc,2,6,758.0,3.0,5,2,5,Attchd,2007.0,1563,0,GasA,0,3884.0,1Story,1,2,0,10206,78.0,3,0,468.0,Stone,None,0,10,Somerst,2.0,99,4,7,2,0,3,CompShg,0,Pave,6,1563.0,144,2008,2007.0
1065,0,0,None,3,4,3,0.0,0.0,6,6,0.0,0.0,4,1065.0,Y,Norm,Norm,4,0,74,4,3,MetalSd,4,3,0,CBlock,1,6,461.0,2.0,5,3,5,Detchd,1974.0,1065,1,GasA,2,2591.0,1Story,1,3,0,8892,80.0,0,0,66.0,BrkCmn,None,0,7,NAmes,1.5,0,4,4,2,0,3,CompShg,0,Pave,6,1065.0,74,2007,1960.0
804,670,0,None,3,4,3,0.0,0.0,6,6,0.0,0.0,2,384.0,Y,Norm,Norm,4,0,192,4,3,HdBoard,4,5,1,PConc,2,6,400.0,2.0,5,0,5,BuiltIn,1995.0,1474,1,GasA,2,2258.0,SLvl,1,3,0,8530,64.0,0,0,22.0,BrkFace,Shed,700,5,Gilbert,2.5,72,4,6,2,0,3,CompShg,0,Pave,7,384.0,120,2009,1995.5
1301,1116,0,None,4,4,3,0.0,0.0,6,6,0.0,0.0,2,1288.0,Y,Norm,Norm,4,0,209,4,2,HdBoard,4,5,1,CBlock,2,6,462.0,2.0,5,3,5,Attchd,1991.0,2417,1,GasA,0,4167.0,2Story,1,2,0,16059,121.0,3,0,284.0,BrkFace,None,0,4,NoRidge,2.5,82,4,7,2,0,3,CompShg,0,Pave,9,1288.0,127,2006,1991.5
684,876,0,None,3,4,0,0.0,0.0,6,6,0.0,0.0,2,684.0,Y,Norm,Norm,4,0,138,4,2,VinylSd,4,2,1,PConc,2,6,400.0,2.0,5,0,5,BuiltIn,2005.0,1560,1,GasA,0,2644.0,2Story,1,2,0,11911,122.0,1,0,0.0,None,None,0,3,Gilbert,2.5,38,4,5,2,0,3,CompShg,0,Pave,6,684.0,100,2009,2005.0
612,612,0,Pave,2,4,0,0.0,0.0,6,6,0.0,0.0,2,612.0,Y,Norm,Norm,4,0,234,4,2,VinylSd,4,3,0,PConc,2,6,528.0,2.0,5,2,5,Detchd,2009.0,1224,1,GasA,0,2364.0,2Story,1,2,0,3951,40.0,3,0,76.0,Stone,None,0,6,Somerst,2.5,234,4,5,2,0,3,CompShg,0,Pave,4,612.0,0,2009,2009.0
1013,0,0,None,2,0,3,0.0,0.0,6,6,0.0,0.0,4,1013.0,N,Feedr,Feedr,4,156,156,1,1,Plywood,2,3,0,CBlock,1,6,0.0,0.0,3,1,3,None,0.0,1526,0,GasA,4,2539.0,1.5Fin,1,1,0,8470,105.0,0,513,0.0,None,None,0,10,IDOTRR,1.0,0,1,2,0,0,3,CompShg,0,Pave,6,1013.0,0,2009,1948.5
990,0,0,None,3,4,3,588.0,0.0,2,6,1.0,0.0,2,402.0,Y,Norm,Norm,4,0,0,4,3,VinylSd,4,3,0,PConc,1,6,0.0,0.0,3,1,3,None,0.0,990,0,GasA,0,1980.0,1Story,1,3,0,8070,60.0,3,0,0.0,None,None,0,8,CollgCr,2.0,0,4,3,2,0,3,CompShg,0,Pave,5,990.0,0,2007,1994.5
1040,0,0,None,2,2,4,0.0,0.0,4,4,0.0,0.0,3,0.0,Y,Norm,Norm,0,0,29,4,3,BrkFace,4,3,0,Slab,1,6,420.0,2.0,5,3,5,Detchd,1950.0,1040,0,GasA,4,1460.0,1Story,1,3,0,7200,60.0,3,0,0.0,None,None,0,7,NAmes,1.0,29,4,3,2,0,3,CompShg,0,Pave,4,0.0,0,2006,1950.0
1235,0,0,None,2,4,3,600.0,0.0,5,6,0.0,0.0,4,635.0,Y,Norm,Norm,4,0,0,4,3,HdBoard,1,3,0,CBlock,1,6,480.0,2.0,5,3,5,Attchd,1961.0,1235,0,GasA,4,2950.0,1Story,1,3,0,8500,85.0,3,0,203.0,BrkCmn,None,0,12,NAmes,1.0,0,2,4,2,0,3,CompShg,0,Pave,6,1235.0,0,2006,1961.0
964,0,0,Grvl,2,4,3,713.0,0.0,0,6,1.0,0.0,2,163.0,Y,Norm,Norm,4,44,44,2,3,Wd Sdng,4,3,0,BrkTil,1,6,432.0,2.0,5,3,5,Detchd,1921.0,964,0,GasA,0,2272.0,1Story,1,3,0,13360,80.0,0,0,0.0,None,None,0,8,Crawfor,2.0,0,6,4,2,0,3,CompShg,0,Pave,5,876.0,0,2009,1963.5
1260,1031,0,None,4,0,2,1046.0,0.0,5,6,0.0,1.0,4,168.0,N,Norm,Norm,4,0,99,4,3,MetalSd,4,2,1,BrkTil,2,6,506.0,2.0,5,3,5,Detchd,1900.0,2291,0,GasW,0,4011.0,2.5Unf,2,3,0,7200,60.0,3,0,0.0,None,None,0,11,OldTown,2.5,0,5,5,2,0,3,CompShg,99,Pave,9,1214.0,0,2007,1954.0
905,881,0,None,3,4,3,648.0,0.0,2,6,1.0,0.0,2,176.0,Y,Norm,Norm,4,0,162,2,3,VinylSd,4,3,0,PConc,2,6,684.0,2.0,5,2,5,Attchd,1997.0,1786,1,GasA,0,3294.0,2Story,1,2,0,9337,69.0,0,0,0.0,None,None,0,5,CollgCr,3.5,162,4,5,2,0,3,CompShg,0,Pave,7,824.0,0,2007,1997.0
680,790,0,None,3,1,3,310.0,0.0,0,6,0.0,0.0,2,370.0,Y,Norm,Norm,4,0,295,2,0,VinylSd,4,5,1,PConc,2,6,420.0,2.0,5,0,5,BuiltIn,1993.0,1470,1,GasA,2,2570.0,2Story,1,3,0,9765,64.0,1,0,68.0,BrkFace,Shed,480,4,Gilbert,2.5,63,7,5,2,0,3,CompShg,0,Pave,6,680.0,232,2009,1993.0
1588,0,0,None,3,4,0,1162.0,0.0,0,6,0.0,0.0,2,426.0,Y,Norm,Norm,4,0,187,4,2,VinylSd,4,3,0,PConc,2,6,472.0,2.0,5,2,5,Attchd,1999.0,1588,0,GasA,0,3648.0,1Story,1,2,0,10264,78.0,0,0,183.0,BrkFace,None,0,8,CollgCr,2.0,29,4,6,2,0,3,CompShg,0,Pave,6,1588.0,158,2006,1999.0
960,0,0,None,3,4,3,520.0,0.0,5,6,1.0,0.0,4,440.0,Y,Norm,Norm,1,0,120,4,3,HdBoard,4,3,0,CBlock,1,6,432.0,1.0,5,0,5,Attchd,1965.0,960,0,GasA,4,2352.0,1Story,1,3,0,10921,73.0,3,0,48.0,BrkFace,None,0,5,Edwards,2.0,0,4,3,1,0,3,CompShg,0,Pave,6,960.0,120,2007,1965.0
835,0,0,None,2,4,3,108.0,0.0,0,6,0.0,0.0,4,350.0,N,Norm,Norm,4,77,77,4,3,Wd Sdng,4,3,0,BrkTil,1,6,366.0,1.0,5,3,1,Basment,1920.0,835,0,GasA,1,1659.0,1Story,1,3,0,10625,85.0,3,0,0.0,None,Shed,400,5,Edwards,1.0,0,4,4,2,0,3,CompShg,0,Pave,5,458.0,0,2010,1935.0
1225,0,0,None,3,4,3,569.0,0.0,0,6,1.0,0.0,4,381.0,Y,Norm,Norm,4,0,352,4,3,Plywood,4,3,0,CBlock,1,6,0.0,0.0,3,1,3,None,0.0,1225,1,GasA,1,2175.0,1Story,1,3,0,9320,77.0,0,0,0.0,None,Shed,400,1,NAmes,2.5,0,4,3,2,0,3,CompShg,0,Pave,6,950.0,352,2010,1959.0
1610,0,0,None,3,4,2,1200.0,0.0,0,6,1.0,0.0,4,410.0,Y,Norm,Norm,4,0,236,4,3,Plywood,4,5,2,PConc,2,6,480.0,2.0,5,2,5,Attchd,1977.0,1610,0,GasA,2,3700.0,1Story,1,2,0,10603,80.0,0,0,28.0,BrkFace,None,0,2,NWAmes,3.0,68,6,5,2,0,3,CompShg,0,Pave,6,1610.0,168,2010,1989.0
977,755,0,None,3,4,3,0.0,0.0,6,6,0.0,0.0,2,741.0,Y,Norm,Norm,4,0,238,4,2,HdBoard,4,5,1,CBlock,2,6,476.0,2.0,5,0,5,Attchd,1985.0,1732,1,GasA,4,2949.0,2Story,1,2,0,9206,77.0,3,0,336.0,BrkFace,None,0,6,SawyerW,2.5,46,4,5,2,0,3,CompShg,0,Pave,7,741.0,192,2010,1985.0
1535,0,0,None,4,2,4,0.0,0.0,4,4,0.0,0.0,3,0.0,Y,Norm,Norm,4,0,0,1,3,HdBoard,4,3,0,Slab,2,6,410.0,2.0,5,3,5,Attchd,1979.0,1535,0,GasA,4,1945.0,1Story,2,3,0,7018,64.0,3,0,0.0,None,None,0,6,SawyerW,2.0,0,4,4,2,0,3,CompShg,0,Pave,8,0.0,0,2009,1979.0
1226,0,0,None,3,4,3,0.0,0.0,6,6,0.0,0.0,2,1226.0,Y,Norm,Norm,4,0,36,4,3,VinylSd,4,3,0,PConc,2,6,740.0,3.0,5,2,5,Attchd,2009.0,1226,0,GasA,0,3192.0,1Story,1,2,0,10402,94.0,0,0,0.0,None,None,0,5,CollgCr,2.0,36,4,6,2,0,3,CompShg,0,Pave,6,1226.0,0,2010,2009.0
1226,592,0,None,4,4,3,224.0,0.0,3,6,0.0,0.0,4,816.0,Y,Norm,Norm,1,0,184,1,3,Stucco,4,5,2,PConc,1,6,240.0,1.0,5,3,5,Detchd,1951.0,1818,1,GasA,0,3098.0,1.5Fin,1,3,0,7758,60.0,3,0,600.0,BrkFace,None,0,6,IDOTRR,1.5,0,3,6,2,0,3,CompShg,184,Pave,7,1040.0,0,2007,1940.5
1053,939,0,None,3,4,3,0.0,0.0,6,6,0.0,0.0,0,1053.0,Y,Norm,Norm,4,0,185,4,2,VinylSd,4,2,1,PConc,2,6,648.0,2.0,5,2,5,Attchd,2003.0,1992,1,GasA,0,3693.0,2Story,1,2,0,9375,75.0,3,0,768.0,BrkFace,None,0,8,Somerst,2.5,45,4,7,2,0,3,CompShg,0,Pave,9,1053.0,140,2008,2003.5
1047,0,0,Grvl,2,4,3,0.0,0.0,6,6,0.0,0.0,1,641.0,Y,Norm,Norm,4,0,0,4,3,VinylSd,4,3,0,BrkTil,1,6,273.0,1.0,1,3,1,Detchd,1954.0,1047,0,GasA,2,1961.0,1Story,1,3,0,10800,60.0,3,0,0.0,None,Shed,450,8,OldTown,1.0,0,6,3,0,0,3,CompShg,0,Pave,6,641.0,0,2007,1940.0
789,0,0,None,2,4,3,104.0,169.0,0,1,0.0,0.0,4,516.0,Y,Norm,Norm,4,0,0,4,3,VinylSd,4,3,0,CBlock,1,6,250.0,1.0,5,3,5,Detchd,1948.0,789,0,GasA,0,1828.0,1Story,1,3,0,6000,50.0,3,0,0.0,None,None,0,4,OldTown,1.0,0,4,4,2,0,3,CompShg,0,Pave,5,789.0,0,2008,1949.0
997,520,0,None,3,4,3,0.0,0.0,6,6,0.0,0.0,4,793.0,N,Artery,Norm,1,144,144,4,3,CemntBd,4,3,0,CBlock,2,6,0.0,0.0,3,1,3,None,0.0,1517,0,GasW,4,2310.0,1.5Fin,1,1,0,8500,85.0,3,0,0.0,None,None,0,8,IDOTRR,2.0,0,6,4,0,0,3,CompShg,0,Pave,7,793.0,0,2007,1962.0
1844,0,0,None,3,4,3,705.0,0.0,1,6,0.0,0.0,2,1139.0,Y,Norm,Norm,4,0,122,4,3,Plywood,2,5,1,CBlock,2,6,546.0,2.0,5,2,5,Attchd,1977.0,1844,0,GasA,0,4234.0,1Story,1,3,0,11751,105.0,0,0,480.0,BrkFace,None,0,1,NWAmes,2.0,122,5,5,2,0,3,CompShg,0,Pave,7,1844.0,0,2010,1977.0
1216,639,0,None,4,0,3,444.0,0.0,5,6,0.0,0.0,4,550.0,Y,Norm,Norm,4,0,182,4,3,Wd Sdng,4,3,0,CBlock,2,6,325.0,1.0,5,3,5,Attchd,1954.0,1855,0,GasA,2,3174.0,1.5Fin,1,3,0,9525,75.0,3,0,0.0,None,None,0,10,Edwards,2.0,0,3,5,2,0,3,CompShg,0,Pave,7,994.0,182,2006,1963.0
774,656,0,None,3,4,3,250.0,0.0,2,6,0.0,0.0,2,134.0,Y,Norm,Norm,4,0,180,4,3,VinylSd,4,5,1,PConc,2,6,400.0,2.0,5,0,5,BuiltIn,2000.0,1430,1,GasA,0,2214.0,SLvl,1,3,0,7750,64.0,0,0,0.0,None,None,0,4,Gilbert,2.5,0,4,6,2,0,3,CompShg,0,Pave,7,384.0,180,2010,2000.0
1282,1414,0,None,4,4,0,984.0,0.0,2,6,1.0,0.0,0,280.0,Y,Norm,Norm,4,0,472,4,2,VinylSd,4,2,1,PConc,2,6,792.0,3.0,5,0,5,BuiltIn,2007.0,2696,1,GasA,0,4752.0,2Story,1,0,0,9965,77.0,3,0,220.0,Stone,None,0,10,CollgCr,3.5,184,4,6,2,0,3,CompShg,168,Pave,10,1264.0,120,2007,2007.0
2259,0,0,None,3,4,2,35.0,869.0,0,5,1.0,0.0,2,905.0,Y,Norm,Norm,4,192,478,2,3,Wd Sdng,2,2,2,CBlock,2,6,450.0,2.0,5,3,5,Basment,1953.0,2259,0,GasA,4,4518.0,1Story,1,2,0,21000,70.0,3,0,184.0,BrkFace,None,0,10,Crawfor,3.0,120,4,5,2,0,3,CompShg,0,Pave,7,1809.0,166,2007,1953.0
1436,884,0,None,3,4,3,774.0,150.0,0,3,1.0,0.0,4,104.0,Y,Norm,Norm,4,0,224,4,3,Wd Sdng,2,5,1,CBlock,2,6,180.0,1.0,5,3,5,Detchd,1945.0,2320,1,GasA,0,3528.0,2Story,1,2,1,7259,61.0,0,0,0.0,None,None,0,7,Crawfor,3.5,0,7,5,2,0,3,CompShg,0,Pave,9,1028.0,224,2007,1973.5
729,729,0,Pave,2,4,3,419.0,0.0,2,6,0.0,0.0,2,310.0,Y,Norm,Norm,4,0,32,4,3,MetalSd,4,1,1,PConc,2,6,440.0,2.0,5,3,5,Detchd,1999.0,1458,1,GasA,2,2627.0,2Story,1,3,0,3230,34.0,3,0,1129.0,BrkFace,None,0,6,Somerst,2.5,32,4,5,2,0,3,CompShg,0,Pave,5,729.0,0,2007,1999.0
1092,0,0,None,3,4,3,170.0,670.0,3,1,0.0,1.0,4,252.0,Y,Norm,Norm,4,144,164,4,3,Wd Sdng,4,4,1,CBlock,1,6,288.0,1.0,5,3,5,Attchd,1962.0,1092,0,GasA,4,2472.0,1Story,1,3,0,11616,72.0,3,0,116.0,BrkFace,None,0,9,Sawyer,1.5,20,4,4,2,0,3,CompShg,0,Pave,6,1092.0,0,2009,1962.0
1125,0,0,None,2,4,3,0.0,0.0,6,6,0.0,0.0,2,1125.0,Y,Norm,Norm,4,0,144,4,3,VinylSd,4,3,0,PConc,1,6,430.0,2.0,5,3,5,Attchd,2007.0,1125,1,GasA,2,2680.0,1Story,1,3,0,8536,74.0,3,0,0.0,None,None,0,4,Edwards,1.5,64,4,4,2,0,3,CompShg,0,Pave,5,1125.0,80,2007,2006.5
1699,1523,0,None,5,4,2,1470.0,0.0,2,6,1.0,0.0,2,203.0,Y,Norm,Norm,4,0,367,4,3,Plywood,4,5,2,PConc,3,6,594.0,3.0,5,3,5,Attchd,1990.0,3222,0,GasA,2,5489.0,2Story,1,2,0,12376,90.0,3,0,0.0,None,None,0,5,SawyerW,4.0,0,4,6,2,0,3,CompShg,0,Pave,11,1673.0,367,2010,1990.0
728,728,0,None,3,4,3,0.0,0.0,6,6,0.0,0.0,2,728.0,Y,Norm,Norm,4,0,24,4,2,VinylSd,4,2,1,PConc,2,6,390.0,2.0,5,0,5,Attchd,2005.0,1456,1,GasA,0,2574.0,2Story,1,2,0,8461,65.0,3,0,0.0,None,None,0,7,CollgCr,2.5,24,4,5,2,0,3,CompShg,0,Pave,8,728.0,0,2006,2005.5
988,0,130,None,1,4,1,938.0,0.0,0,6,1.0,0.0,4,0.0,Y,Norm,Norm,4,0,260,4,3,Plywood,4,5,2,CBlock,1,6,540.0,2.0,5,3,5,Attchd,1969.0,988,0,GasA,0,2466.0,SLvl,1,3,2,21453,80.5,0,0,0.0,None,None,0,10,ClearCr,2.0,130,4,5,2,0,3,Metal,0,Pave,4,938.0,0,2006,1969.0
772,351,0,None,3,4,3,0.0,0.0,6,6,0.0,0.0,4,732.0,Y,Norm,Norm,4,140,140,4,3,AsbShng,2,3,0,PConc,1,6,264.0,1.0,5,3,5,Detchd,1979.0,1123,0,GasA,2,2119.0,1.5Fin,1,3,0,6060,50.0,3,0,0.0,None,None,0,6,IDOTRR,1.0,0,4,3,1,0,3,CompShg,0,Pave,4,732.0,0,2007,1944.5
1080,0,0,None,3,4,3,570.0,0.0,1,6,0.0,0.0,4,510.0,Y,Norm,Norm,4,0,130,2,3,MetalSd,4,3,0,CBlock,1,6,288.0,1.0,5,3,5,Attchd,1958.0,1080,0,GasA,2,2448.0,1Story,1,3,0,9464,75.0,3,0,135.0,BrkFace,None,0,6,NAmes,1.0,0,6,5,2,0,3,CompShg,130,Pave,5,1080.0,0,2008,1958.0
1199,0,0,None,2,4,3,300.0,0.0,2,6,0.0,0.0,2,899.0,Y,Norm,Norm,4,0,63,4,2,Plywood,4,3,0,PConc,2,6,530.0,2.0,5,2,5,Attchd,1993.0,1199,0,GasA,0,2928.0,1Story,1,2,0,7892,55.0,3,0,0.0,None,None,0,3,SawyerW,2.0,63,4,5,2,0,3,CompShg,0,Pave,5,1199.0,0,2008,1993.0
1586,0,0,None,3,0,3,0.0,0.0,6,6,0.0,0.0,2,1362.0,Y,Norm,Norm,4,0,192,2,3,HdBoard,4,5,1,CBlock,2,6,435.0,2.0,5,3,5,Attchd,1979.0,1586,0,GasA,4,3383.0,1Story,1,3,0,17043,48.0,0,0,0.0,None,None,0,1,NWAmes,2.0,0,4,5,2,0,3,CompShg,0,Pave,7,1362.0,192,2009,1988.5
520,0,0,None,2,4,0,490.0,0.0,2,6,1.0,0.0,4,30.0,N,Norm,Norm,4,0,53,1,3,Wd Sdng,4,3,0,CBlock,1,6,0.0,0.0,3,1,3,None,0.0,754,0,GasA,2,1274.0,1.5Fin,1,3,0,6780,60.0,3,234,0.0,None,None,0,6,IDOTRR,2.0,0,7,5,0,0,3,CompShg,0,Pave,5,520.0,53,2006,1958.5
958,0,0,None,2,4,3,120.0,0.0,0,6,0.0,0.0,2,958.0,Y,Norm,Norm,4,0,205,4,3,Plywood,4,5,1,CBlock,2,6,440.0,2.0,5,2,5,Attchd,1977.0,958,0,GasA,4,2476.0,1Story,1,3,0,4928,24.0,0,0,0.0,None,None,0,2,NPkVill,2.0,205,4,5,2,0,3,CompShg,0,Pave,5,1078.0,0,2007,1976.0
