1stFlrSF,2ndFlrSF,3SsnPorch,BedroomAbvGr,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,Electrical,EnclosedPorch,ExtStructSF,ExterCond,ExterQual,Fence,FireplaceQu,Fireplaces,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageYrBlt,GrLivArea,HalfBath,HeatingQC,HouseSF,KitchenAbvGr,KitchenQual,LandSlope,LotArea,LotFrontage,LotShape,LowQualFinSF,MasVnrArea,MiscVal,MoSold,Num_Bathrooms,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,PoolQC,ScreenPorch,TotRmsAbvGrd,TotalBsmtSF,WoodDeckSF,YrSold,YearRemodAgg,Alley_Grvl,Alley_None,Alley_Pave,CentralAir_N,CentralAir_Y,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,MiscFeature_Gar2,MiscFeature_None,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Street_Grvl,Street_Pave
520,0,0,1,4,3,0.0,0.0,6,6,0.0,0.0,4,520.0,4,87,136,4,3,4,3,0,1,6,240.0,1.0,5,3,1,1920.0,520,0,1,1280.0,1,1,0,6324,60.0,0,0,0.0,0,5,1.0,0,5,3,2,0,3,0,4,520.0,49,2008,1938.5,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
649,668,0,3,4,3,0.0,0.0,6,6,0.0,0.0,4,649.0,4,172,226,1,3,2,3,0,1,6,250.0,1.0,1,3,5,1920.0,1317,0,4,2216.0,1,3,0,8500,50.0,3,0,0.0,0,7,1.0,54,3,3,0,0,3,0,6,649.0,0,2008,1935.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1228,0,0,3,4,3,0.0,0.0,6,6,0.0,0.0,4,1228.0,4,0,65,4,3,2,3,0,1,6,271.0,1.0,5,3,5,1966.0,1228,1,2,2727.0,1,2,0,8544,72.0,0,0,0.0,0,6,1.5,65,5,4,2,0,3,0,6,1228.0,0,2008,1986.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1234,0,0,3,4,0,0.0,0.0,6,6,0.0,0.0,0,1234.0,4,0,30,4,2,4,3,0,2,6,484.0,2.0,5,2,5,2007.0,1234,0,0,2952.0,1,2,0,11049,85.0,3,0,0.0,0,1,2.0,30,4,7,2,0,3,0,7,1234.0,0,2008,2007.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1700,0,0,4,4,3,1018.0,0.0,5,6,0.0,1.0,4,380.0,4,0,38,4,3,4,2,1,1,6,447.0,2.0,5,2,5,1959.0,1700,1,2,3545.0,1,2,0,10552,70.0,0,0,0.0,0,4,2.0,38,4,4,2,0,3,0,6,1398.0,0,2010,1959.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1561,0,0,2,4,3,1153.0,0.0,2,6,1.0,0.0,0,408.0,4,0,250,4,0,4,2,1,2,6,556.0,2.0,5,0,5,2005.0,1561,0,0,3678.0,1,0,0,7313,60.0,3,0,246.0,0,8,3.0,47,4,8,2,0,3,0,6,1561.0,203,2007,2005.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1132,1320,0,4,4,0,0.0,0.0,6,6,0.0,0.0,0,1117.0,4,0,145,4,2,4,2,1,3,6,691.0,3.0,5,0,5,2004.0,2452,1,0,4260.0,1,2,0,13418,108.0,3,0,132.0,0,9,3.5,32,4,7,2,0,3,0,9,1117.0,113,2006,2004.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1097,0,0,3,4,3,0.0,0.0,6,6,0.0,0.0,2,1097.0,4,0,456,4,3,4,3,0,1,6,672.0,2.0,5,3,5,1995.0,1097,1,0,2866.0,1,3,0,10859,112.0,3,0,0.0,0,6,1.5,64,4,4,2,0,3,0,6,1097.0,392,2009,1994.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1297,0,0,3,4,3,1213.0,0.0,5,6,0.0,1.0,4,84.0,4,0,0,4,3,4,5,1,1,6,498.0,2.0,5,0,5,1954.0,1297,0,2,3092.0,1,3,0,8532,74.0,3,0,650.0,0,10,1.5,0,5,4,2,0,3,0,5,1297.0,0,2009,1972.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1057,0,0,3,4,3,731.0,0.0,2,6,1.0,0.0,4,326.0,4,0,52,2,3,4,3,0,1,6,246.0,1.0,5,3,5,1953.0,1057,0,4,2360.0,1,2,0,7922,68.0,3,0,0.0,0,1,2.0,52,6,4,2,0,3,0,5,1057.0,0,2010,1980.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1152,0,0,2,2,4,0.0,0.0,4,4,0.0,0.0,3,0.0,2,0,0,4,3,4,3,0,2,6,0.0,0.0,3,1,3,0.0,1152,0,4,1152.0,2,1,0,6040,65.0,3,0,0.0,0,6,2.0,0,4,3,0,0,3,0,6,0.0,0,2008,1955.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1324,0,0,3,4,3,643.0,0.0,5,6,0.0,0.0,4,445.0,4,0,138,4,3,1,5,1,2,6,440.0,2.0,5,2,5,1965.0,1324,0,0,2852.0,1,3,0,8658,84.0,3,0,101.0,0,12,2.0,138,4,5,2,0,3,0,6,1088.0,0,2006,1965.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1328,0,0,2,4,1,967.0,0.0,1,6,0.0,1.0,4,383.0,4,0,104,2,3,4,2,2,1,6,308.0,1.0,5,2,5,1959.0,1328,1,2,2986.0,1,3,0,16905,115.0,3,0,0.0,0,7,2.0,104,5,4,1,0,3,0,5,1350.0,0,2007,1959.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
884,0,0,2,4,0,747.0,93.0,0,3,1.0,0.0,2,0.0,4,0,240,4,3,2,3,0,1,6,504.0,2.0,2,2,5,1983.0,884,0,2,2228.0,1,2,0,9180,67.0,0,0,0.0,0,12,2.0,0,6,4,2,0,3,0,5,840.0,240,2007,1983.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
938,0,0,3,4,0,280.0,491.0,3,1,1.0,0.0,2,167.0,4,0,145,4,3,2,3,0,1,6,308.0,1.0,5,3,5,1977.0,938,0,4,2184.0,1,3,0,9200,70.0,0,0,0.0,0,7,2.0,0,5,4,2,0,3,0,5,938.0,145,2008,1977.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1150,0,0,3,4,3,179.0,506.0,0,1,1.0,0.0,4,465.0,0,0,0,4,3,4,3,0,1,6,300.0,1.0,5,2,5,1959.0,1150,0,0,2600.0,1,3,0,7945,70.0,3,0,0.0,0,5,2.0,0,5,4,2,0,3,0,6,1150.0,0,2006,1959.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1752,0,0,2,4,3,456.0,0.0,2,6,1.0,0.0,0,1296.0,4,0,278,4,0,4,2,1,2,6,576.0,2.0,5,2,5,2005.0,1752,0,0,4080.0,1,0,0,7658,61.0,3,0,412.0,0,2,3.0,82,4,8,2,0,3,0,6,1752.0,196,2010,2005.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1518,631,0,1,4,3,1351.0,0.0,2,6,1.0,0.0,0,83.0,4,0,409,4,2,4,0,1,1,6,670.0,2.0,5,2,5,2003.0,2149,1,0,4253.0,1,2,0,12822,48.0,0,0,0.0,0,8,2.5,43,4,6,2,0,3,198,6,1434.0,168,2009,2003.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1656,0,0,3,4,0,24.0,0.0,2,6,0.0,0.0,2,1632.0,4,0,146,4,2,4,3,0,2,6,826.0,3.0,5,2,5,2006.0,1656,0,0,4138.0,1,2,0,11096,84.0,3,0,0.0,0,7,2.0,146,4,7,2,0,3,0,7,1656.0,0,2007,2006.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
736,716,0,2,4,3,0.0,0.0,6,6,0.0,0.0,4,736.0,4,102,102,4,3,4,3,0,2,6,0.0,0.0,3,1,3,0.0,1452,0,2,2188.0,3,3,0,4456,33.0,3,0,0.0,0,6,2.0,0,4,3,0,0,3,0,8,736.0,0,2009,1964.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
955,0,0,3,4,3,763.0,0.0,1,6,1.0,0.0,4,192.0,4,0,0,4,3,2,3,0,1,6,386.0,1.0,5,3,5,1966.0,955,0,0,2296.0,1,3,0,7742,66.0,3,0,0.0,0,1,2.0,0,6,4,2,0,3,0,6,955.0,0,2007,1966.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
794,676,0,3,4,0,182.0,0.0,2,6,0.0,1.0,2,612.0,4,0,75,4,3,4,3,0,2,6,388.0,2.0,5,0,5,1997.0,1470,0,2,2652.0,1,3,0,13869,64.0,1,0,0.0,0,7,2.5,75,5,5,2,0,3,0,6,794.0,0,2007,1997.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
816,0,0,3,4,3,0.0,0.0,6,6,0.0,0.0,4,816.0,4,0,112,4,3,2,2,1,1,6,528.0,2.0,5,3,5,1985.0,1176,0,4,2520.0,1,3,0,6240,52.0,3,360,0.0,400,9,1.0,0,5,5,2,0,3,0,6,816.0,112,2006,1942.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
816,0,0,2,4,1,104.0,712.0,3,2,1.0,0.0,2,0.0,4,0,106,4,1,4,3,0,1,6,516.0,2.0,5,3,5,1963.0,816,0,4,2148.0,1,3,1,8472,110.0,1,0,0.0,0,5,2.0,0,4,4,2,0,3,0,5,816.0,106,2010,1963.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1842,0,0,0,4,1,1810.0,0.0,2,6,2.0,0.0,0,32.0,4,0,929,4,2,4,2,1,0,6,894.0,3.0,5,0,5,1981.0,1842,1,2,4578.0,1,2,0,50271,68.0,0,0,0.0,0,11,2.5,72,4,8,2,0,3,0,5,1842.0,857,2006,1984.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
1360,0,0,3,4,3,384.0,0.0,0,6,0.0,0.0,4,0.0,4,0,50,4,3,2,5,1,1,2,572.0,2.0,5,3,5,1962.0,1360,0,4,2316.0,1,3,1,7134,60.0,3,0,0.0,0,2,1.0,50,4,4,2,0,3,0,6,384.0,0,2007,1955.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1425,0,407,3,4,3,490.0,0.0,1,6,0.0,0.0,4,935.0,4,0,407,4,3,4,2,1,2,6,576.0,2.0,5,2,5,1964.0,1425,0,2,3426.0,1,3,0,10175,100.0,0,0,272.0,0,7,2.0,0,4,5,2,0,3,0,7,1425.0,0,2008,1964.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
983,756,0,3,4,3,649.0,0.0,2,6,1.0,0.0,2,321.0,4,0,115,4,2,4,3,0,2,6,480.0,2.0,5,0,5,1999.0,1739,1,0,3189.0,1,2,0,2645,24.0,3,0,456.0,0,8,3.5,0,4,7,2,0,3,0,7,970.0,115,2009,1999.5,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
860,860,0,3,4,3,0.0,0.0,6,6,0.0,0.0,2,860.0,4,0,70,4,2,4,3,0,2,6,565.0,2.0,5,2,5,2004.0,1720,1,0,3145.0,1,2,0,11645,89.0,0,0,0.0,0,8,2.5,70,4,6,2,0,3,0,7,860.0,0,2006,2004.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1426,1519,0,3,4,1,0.0,0.0,6,6,0.0,0.0,0,1410.0,4,37,229,4,0,4,2,1,3,6,641.0,3.0,5,0,5,2006.0,2945,1,0,4996.0,1,2,0,13682,66.0,1,0,1031.0,0,10,3.5,0,4,9,2,0,3,0,10,1410.0,192,2006,2006.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
780,0,0,2,4,0,632.0,0.0,0,6,0.0,0.0,4,148.0,4,0,196,4,3,2,3,0,1,6,352.0,1.0,5,3,5,1973.0,780,0,0,1912.0,1,3,0,7200,60.0,3,0,0.0,0,1,1.0,0,6,4,2,0,3,0,4,780.0,196,2008,1972.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1158,0,0,3,4,3,941.0,0.0,0,6,1.0,0.0,2,217.0,4,0,50,4,3,4,3,0,1,6,576.0,2.0,5,3,5,2006.0,1158,1,0,2892.0,1,2,0,13072,63.0,3,0,0.0,0,5,2.5,50,4,5,2,0,3,0,5,1158.0,0,2006,2004.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
581,530,0,3,0,3,0.0,0.0,6,6,0.0,0.0,4,530.0,4,144,144,4,3,4,3,0,1,6,288.0,1.0,5,3,5,1935.0,1111,0,4,1929.0,1,1,0,7200,60.0,3,0,0.0,0,3,1.0,0,6,4,0,0,3,0,6,530.0,0,2007,1958.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1370,0,0,2,1,2,24.0,0.0,2,6,0.0,0.0,2,1346.0,4,0,169,4,2,4,2,1,2,6,484.0,2.0,5,2,5,2006.0,1370,0,0,3224.0,1,2,0,6442,44.0,0,0,178.0,0,10,2.0,49,4,7,2,0,3,0,6,1370.0,120,2007,2006.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
