BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinType1,BsmtFinType2,BsmtQual,BsmtUnfSF,ExterQual,Fence,FireplaceQu,Fireplaces,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageYrBlt,GrLivArea,HeatingQC,HouseSF,KitchenQual,LotArea,LotFrontage,LotShape,MiscVal,Num_Bathrooms,OpenPorchSF,OverallQual,PoolArea,PoolQC,ScreenPorch,TotRmsAbvGrd,TotalBsmtSF,WoodDeckSF,YearRemodAgg,Alley_Grvl,Alley_None,Alley_Pave,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,MiscFeature_Gar2,MiscFeature_None,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker
4,3,0.0,6,6,4,736.0,3,4,3,0,0.0,0.0,3,1,3,1979.0,1452,2,2188.0,3,4456,33.0,1979,0,2.0,0,3,0,3,0,8,736.0,0,1964.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4,3,763.0,1,6,4,192.0,3,2,3,0,386.0,1.0,5,3,5,1966.0,955,0,2296.0,3,7742,66.0,1980,0,2.0,0,4,0,3,0,6,955.0,0,1966.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,0,182.0,2,6,2,612.0,3,4,3,0,388.0,2.0,5,0,5,1997.0,1470,2,2652.0,3,13869,68.0,1981,0,2.5,75,5,0,3,0,6,794.0,0,1997.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,0.0,6,6,4,816.0,3,2,2,1,528.0,2.0,5,3,5,1985.0,1176,4,2520.0,3,6240,52.0,1982,400,1.0,0,5,0,3,0,6,816.0,112,1942.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,104.0,3,2,2,0.0,1,4,3,0,516.0,2.0,5,3,5,1963.0,816,4,2148.0,3,8472,110.0,1983,0,2.0,0,4,0,3,0,5,816.0,106,1963.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,1810.0,2,6,0,32.0,2,4,2,1,894.0,3.0,5,0,5,1981.0,1842,2,4578.0,2,50271,68.0,1984,0,2.5,72,8,0,3,0,5,1842.0,857,1984.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,3,384.0,0,6,4,0.0,3,2,5,1,572.0,2.0,5,3,5,1962.0,1360,4,2316.0,3,7134,60.0,1985,0,1.0,50,4,0,3,0,6,384.0,0,1955.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,3,490.0,1,6,4,935.0,3,4,2,1,576.0,2.0,5,2,5,1964.0,1425,2,3426.0,3,10175,100.0,1986,0,2.0,0,5,0,3,0,7,1425.0,0,1964.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,3,649.0,2,6,2,321.0,2,4,3,0,480.0,2.0,5,0,5,1999.0,1739,0,3189.0,2,2645,24.0,1987,0,3.5,0,7,0,3,0,7,970.0,115,1999.5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,3,0.0,6,6,2,860.0,2,4,3,0,565.0,2.0,5,2,5,2004.0,1720,0,3145.0,2,11645,89.0,1988,0,2.5,70,6,0,3,0,7,860.0,0,2004.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,0.0,6,6,0,1410.0,0,4,2,1,641.0,3.0,5,0,5,2006.0,2945,0,4996.0,2,13682,66.0,1989,0,3.5,0,9,0,3,0,10,1410.0,192,2006.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,0,632.0,0,6,4,148.0,3,2,3,0,352.0,1.0,5,3,5,1973.0,780,0,1912.0,3,7200,60.0,1990,0,1.0,0,4,0,3,0,4,780.0,196,1972.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,941.0,0,6,2,217.0,3,4,3,0,576.0,2.0,5,3,5,2006.0,1158,0,2892.0,2,13072,63.0,1991,0,2.5,50,5,0,3,0,5,1158.0,0,2004.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,3,0.0,6,6,4,530.0,3,4,3,0,288.0,1.0,5,3,5,1935.0,1111,4,1929.0,1,7200,60.0,1992,0,1.0,0,4,0,3,0,6,530.0,0,1958.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,24.0,2,6,2,1346.0,2,4,2,1,484.0,2.0,5,2,5,2006.0,1370,0,3224.0,2,6442,44.0,1993,0,2.0,49,7,0,3,0,6,1370.0,120,2006.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4,3,0.0,6,6,4,576.0,3,0,3,0,480.0,2.0,5,3,5,1990.0,1710,2,2766.0,3,10300,50.0,1994,0,2.0,11,6,0,3,0,9,576.0,12,1935.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4,3,739.0,2,6,2,318.0,3,0,3,0,645.0,2.0,5,2,5,1998.0,2034,0,3736.0,2,9375,68.0,1995,0,3.5,36,6,0,3,0,8,1057.0,576,1997.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0.0,6,6,0,1143.0,2,4,2,1,852.0,3.0,5,2,5,2004.0,2473,0,4468.0,2,9591,76.0,1976,0,2.5,151,7,0,3,0,9,1143.0,192,2004.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4,1,912.0,2,6,2,1035.0,3,4,2,1,576.0,2.0,5,2,5,1970.0,2207,4,4730.0,3,19900,68.0,1996,0,3.0,0,6,0,3,0,7,1947.0,301,1979.5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,0,1013.0,2,6,2,440.0,2,4,3,0,558.0,2.0,5,2,5,2003.0,1479,0,3490.0,2,10665,72.0,1975,0,3.0,29,6,0,3,0,7,1453.0,144,2003.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,0.0,6,6,4,747.0,3,4,3,0,220.0,1.0,5,3,5,1945.0,747,4,1714.0,3,4608,47.0,1973,0,1.0,0,3,0,3,0,4,747.0,0,1947.5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4,3,603.0,1,6,4,701.0,2,4,5,1,667.0,2.0,5,0,5,1953.0,2287,4,4258.0,3,15593,81.0,1954,0,2.0,21,6,0,3,0,7,1304.0,0,1953.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,1880.0,0,6,2,343.0,3,4,2,2,516.0,2.0,5,0,5,1973.0,2223,0,4962.0,3,13651,95.0,1955,0,3.0,0,6,0,3,0,8,2223.0,300,1973.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,3,565.0,0,6,4,280.0,3,4,3,0,360.0,2.0,5,3,5,1987.0,845,4,2050.0,3,7599,69.0,1956,0,2.0,0,3,0,3,0,4,845.0,0,1994.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,0.0,6,6,2,832.0,3,4,5,1,427.0,2.0,5,0,5,1998.0,1718,2,2977.0,3,10141,74.0,1957,0,2.5,94,6,0,3,291,7,832.0,0,1998.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,320.0,0,1,4,404.0,3,1,3,0,490.0,2.0,5,3,5,1989.0,1086,2,2662.0,3,10200,85.0,1958,0,2.0,0,4,0,3,0,6,1086.0,0,1978.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,3,0.0,6,6,1,840.0,2,4,3,0,379.0,1.0,5,3,5,1915.0,1605,2,2824.0,3,5790,60.0,1959,0,2.0,0,2,0,3,0,8,840.0,0,1932.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4,1,462.0,2,6,2,0.0,3,1,3,0,297.0,1.0,5,3,5,1973.0,988,4,1747.0,3,1596,21.0,1960,0,2.0,101,3,0,3,0,5,462.0,120,1973.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,228.0,0,6,4,724.0,3,4,3,0,283.0,1.0,5,3,5,1956.0,952,0,2187.0,3,8475,68.0,1961,0,1.0,0,3,0,3,0,4,952.0,0,1956.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,3,336.0,1,2,4,295.0,3,2,3,0,240.0,1.0,5,3,5,1948.0,1285,4,2197.0,3,8635,50.0,1962,0,2.0,0,4,0,3,0,6,672.0,0,1974.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,0.0,6,6,4,1768.0,3,4,3,0,0.0,0.0,3,1,3,1979.0,1768,4,3536.0,3,10778,72.0,1963,0,2.0,0,3,0,3,0,8,1768.0,0,1968.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,3,0.0,6,6,4,440.0,3,2,3,0,440.0,2.0,5,3,5,1966.0,1230,2,2110.0,3,10440,60.0,1964,0,1.5,0,4,0,3,0,5,440.0,74,1945.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4,3,448.0,5,6,2,448.0,3,4,2,1,509.0,1.0,5,0,5,1968.0,2142,4,3547.0,2,13000,100.0,1965,0,2.5,72,5,0,3,252,8,896.0,0,1968.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,3,1201.0,2,6,0,36.0,3,4,3,0,405.0,2.0,5,0,5,1998.0,1337,0,2979.0,3,4500,32.0,1966,0,3.0,199,5,0,3,0,5,1237.0,0,1998.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,33.0,2,6,2,1530.0,3,4,2,1,758.0,3.0,5,2,5,2007.0,1563,0,3884.0,2,10206,78.0,1967,0,2.0,99,7,0,3,0,6,1563.0,144,2007.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,3,0.0,6,6,4,1065.0,3,4,3,0,461.0,2.0,5,3,5,1974.0,1065,2,2591.0,3,8892,80.0,1968,0,1.5,0,4,0,3,0,6,1065.0,74,1960.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,3,0.0,6,6,2,384.0,3,4,5,1,400.0,2.0,5,0,5,1995.0,1474,2,2258.0,3,8530,68.0,1969,700,2.5,72,6,0,3,0,7,384.0,120,1995.5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,0.0,6,6,2,1288.0,2,4,5,1,462.0,2.0,5,3,5,1991.0,2417,0,4167.0,2,16059,121.0,1970,0,2.5,82,7,0,3,0,9,1288.0,127,1991.5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,0,0.0,6,6,2,684.0,2,4,2,1,400.0,2.0,5,0,5,2005.0,1560,0,2644.0,2,11911,122.0,1971,0,2.5,38,5,0,3,0,6,684.0,100,2005.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0.0,6,6,2,612.0,2,4,3,0,528.0,2.0,5,2,5,2009.0,1224,0,2364.0,2,3951,40.0,1972,0,2.5,234,5,0,3,0,4,612.0,0,2009.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,3,0.0,6,6,4,1013.0,1,2,3,0,0.0,0.0,3,1,3,1979.0,1526,4,2539.0,1,8470,105.0,1908,0,1.0,0,2,0,3,0,6,1013.0,0,1948.5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,588.0,2,6,2,402.0,3,4,3,0,0.0,0.0,3,1,3,1979.0,990,0,1980.0,3,8070,60.0,1974,0,2.0,0,3,0,3,0,5,990.0,0,1994.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4,0.0,4,4,3,0.0,3,4,3,0,420.0,2.0,5,3,5,1950.0,1040,4,1460.0,3,7200,60.0,1907,0,1.0,29,3,0,3,0,4,0.0,0,1950.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,3,600.0,5,6,4,635.0,3,1,3,0,480.0,2.0,5,3,5,1961.0,1235,4,2950.0,3,8500,85.0,1883,0,1.0,0,4,0,3,0,6,1235.0,0,1961.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,3,713.0,0,6,2,163.0,3,4,3,0,432.0,2.0,5,3,5,1921.0,964,0,2272.0,3,13360,80.0,1840,0,2.0,0,4,0,3,0,5,876.0,0,1963.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1046.0,5,6,4,168.0,3,4,2,1,506.0,2.0,5,3,5,1900.0,2291,0,4011.0,3,7200,60.0,1841,0,2.5,0,5,0,3,99,9,1214.0,0,1954.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4,3,648.0,2,6,2,176.0,3,4,3,0,684.0,2.0,5,2,5,1997.0,1786,0,3294.0,2,9337,69.0,1842,0,3.5,162,5,0,3,0,7,824.0,0,1997.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,310.0,0,6,2,370.0,0,4,5,1,420.0,2.0,5,0,5,1993.0,1470,2,2570.0,3,9765,68.0,1843,480,2.5,63,5,0,3,0,6,680.0,232,1993.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,1162.0,0,6,2,426.0,2,4,3,0,472.0,2.0,5,2,5,1999.0,1588,0,3648.0,2,10264,78.0,1844,0,2.0,29,6,0,3,0,6,1588.0,158,1999.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,520.0,5,6,4,440.0,3,4,3,0,432.0,1.0,5,0,5,1965.0,960,4,2352.0,3,10921,73.0,1845,0,2.0,0,3,0,3,0,6,960.0,120,1965.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,108.0,0,6,4,350.0,3,4,3,0,366.0,1.0,5,3,1,1920.0,835,1,1659.0,3,10625,85.0,1846,400,1.0,0,4,0,3,0,5,458.0,0,1935.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,569.0,0,6,4,381.0,3,4,3,0,0.0,0.0,3,1,3,1979.0,1225,1,2175.0,3,9320,77.0,1847,400,2.5,0,3,0,3,0,6,950.0,352,1959.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,2,1200.0,0,6,4,410.0,3,4,5,2,480.0,2.0,5,2,5,1977.0,1610,2,3700.0,2,10603,68.0,1848,0,3.0,68,5,0,3,0,6,1610.0,168,1989.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
